Date,Open,High,Low,Close*,Adj Close**,Volume
"Dec 01, 1996",757.02,761.75,716.69,740.74,740.74,"9,089,170,000"
"Nov 01, 1996",705.27,762.12,701.30,757.02,757.02,"8,763,850,000"
"Oct 01, 1996",687.31,714.10,684.44,705.27,705.27,"9,703,670,000"
"Sep 01, 1996",651.99,690.88,643.97,687.33,687.33,"8,064,070,000"
"Aug 01, 1996",639.95,670.68,639.49,651.99,651.99,"7,380,320,000"
"Jul 01, 1996",670.63,675.88,605.88,639.95,639.95,"8,849,860,000"
"Jun 01, 1996",669.12,680.32,658.75,670.63,670.63,"7,930,840,000"
"May 01, 1996",654.17,681.10,630.07,669.12,669.12,"8,921,140,000"
"Apr 01, 1996",645.50,656.68,624.14,654.17,654.17,"8,875,580,000"
"Mar 01, 1996",640.43,656.97,627.63,645.50,645.50,"8,984,200,000"
"Feb 01, 1996",636.02,664.23,633.71,640.43,640.43,"8,749,960,000"
"Jan 01, 1996",615.93,636.18,597.29,636.02,636.02,"9,188,050,000"
"Dec 01, 1995",605.37,622.88,605.05,615.93,615.93,"7,697,540,000"
"Nov 01, 1995",581.50,608.69,581.04,605.37,605.37,"7,602,150,000"
"Oct 01, 1995",584.41,590.66,571.55,581.50,581.50,"8,043,320,000"
"Sep 01, 1995",561.88,587.61,561.01,584.41,584.41,"7,052,830,000"
"Aug 01, 1995",562.06,565.62,553.04,561.88,561.88,"7,146,620,000"
"Jul 01, 1995",544.75,565.40,542.51,562.06,562.06,"7,307,960,000"
"Jun 01, 1995",533.40,551.07,526.00,544.75,544.75,"7,555,650,000"
"May 01, 1995",514.76,533.41,513.03,533.40,533.40,"7,555,690,000"
"Apr 01, 1995",500.70,515.29,500.20,514.71,514.71,"6,307,030,000"
"Mar 01, 1995",487.39,508.15,479.70,500.71,500.71,"7,792,400,000"
"Feb 01, 1995",470.42,489.19,469.29,487.39,487.39,"6,330,100,000"
"Jan 01, 1995",459.21,471.36,457.20,470.42,470.42,"6,852,060,000"
"Dec 01, 1994",453.55,462.73,442.88,459.27,459.27,"6,351,530,000"
"Nov 01, 1994",472.26,472.26,444.18,453.69,453.69,"6,251,240,000"
"Oct 01, 1994",462.69,474.74,449.27,472.35,472.35,"6,344,700,000"
"Sep 01, 1994",475.49,475.49,458.47,462.71,462.71,"6,152,870,000"
"Aug 01, 1994",458.28,477.59,456.08,475.49,475.49,"6,398,750,000"
"Jul 01, 1994",444.27,459.33,443.58,458.26,458.26,"4,980,100,000"
"Jun 01, 1994",456.50,463.23,439.83,444.27,444.27,"5,852,670,000"
"May 01, 1994",450.91,457.77,440.78,456.50,456.50,"5,675,970,000"
"Apr 01, 1994",445.66,452.79,435.86,450.91,450.91,"5,735,010,000"
"Mar 01, 1994",467.19,471.09,436.16,445.77,445.77,"7,225,010,000"
"Feb 01, 1994",481.60,482.23,464.26,467.14,467.14,"5,853,100,000"
"Jan 01, 1994",466.51,482.85,464.36,481.61,481.61,"6,627,390,000"
"Dec 01, 1993",461.93,471.29,461.45,466.45,466.45,"5,791,210,000"
"Nov 01, 1993",467.83,469.11,454.36,461.79,461.79,"5,876,610,000"
"Oct 01, 1993",458.93,471.10,456.40,467.83,467.83,"5,940,460,000"
"Sep 01, 1993",463.55,463.80,449.64,458.93,458.93,"5,552,720,000"
"Aug 01, 1993",448.13,463.56,446.94,463.56,463.56,"5,506,200,000"
"Jul 01, 1993",450.54,451.15,441.40,448.13,448.13,"5,308,530,000"
"Jun 01, 1993",450.23,455.63,442.50,450.53,450.53,"5,544,400,000"
"May 01, 1993",440.19,454.55,436.86,450.19,450.19,"5,108,640,000"
"Apr 01, 1993",451.67,452.63,432.30,440.19,440.19,"5,853,170,000"
"Mar 01, 1993",443.38,456.76,441.07,451.67,451.67,"5,766,950,000"
"Feb 01, 1993",438.78,450.04,428.25,443.38,443.38,"5,442,450,000"
"Jan 01, 1993",435.70,442.66,426.88,438.78,438.78,"5,280,850,000"
"Dec 01, 1992",431.35,442.65,428.61,435.71,435.71,"4,876,150,000"
"Nov 01, 1992",418.66,431.93,415.58,431.35,431.35,"4,148,770,000"
"Oct 01, 1992",417.80,421.16,396.80,418.68,418.68,"4,507,010,000"
"Sep 01, 1992",414.03,425.27,412.71,417.80,417.80,"4,023,850,000"
"Aug 01, 1992",424.19,425.14,408.30,414.03,414.03,"3,653,820,000"
"Jul 01, 1992",408.20,424.80,407.20,424.21,424.21,"4,265,220,000"
"Jun 01, 1992",415.35,417.30,399.92,408.14,408.14,"4,259,830,000"
"May 01, 1992",414.95,418.75,409.85,415.35,415.35,"3,643,980,000"
"Apr 01, 1992",403.67,416.28,392.41,414.95,414.95,"4,315,840,000"
"Mar 01, 1992",412.68,413.78,401.94,403.69,403.69,"4,066,240,000"
"Feb 01, 1992",408.79,418.08,406.34,412.70,412.70,"4,267,610,000"
"Jan 01, 1992",417.03,421.18,408.64,408.78,408.78,"5,286,280,000"
"Dec 01, 1991",375.11,418.32,371.36,417.09,417.09,"4,155,310,000"
"Nov 01, 1991",392.46,398.22,371.63,375.22,375.22,"3,737,620,000"
"Oct 01, 1991",387.86,393.81,376.11,392.45,392.45,"4,082,380,000"
"Sep 01, 1991",395.43,397.62,382.77,387.86,387.86,"3,260,990,000"
"Aug 01, 1991",387.81,396.82,374.09,395.43,395.43,"3,713,820,000"
"Jul 01, 1991",371.18,387.81,370.92,387.81,387.81,"3,481,570,000"
"Jun 01, 1991",389.81,389.81,367.98,371.16,371.16,"3,258,730,000"
"May 01, 1991",375.35,389.85,365.83,389.83,389.83,"3,739,700,000"
"Apr 01, 1991",375.22,391.26,370.27,375.34,375.34,"4,017,200,000"
"Mar 01, 1991",367.07,379.66,363.73,375.22,375.22,"3,927,920,000"
"Feb 01, 1991",343.91,370.96,340.37,367.07,367.07,"4,303,170,000"
"Jan 01, 1991",330.20,343.93,309.35,343.93,343.93,"3,660,240,000"
"Dec 01, 1990",322.23,333.98,321.97,330.22,330.22,"3,116,830,000"
"Nov 01, 1990",303.99,323.02,301.61,322.22,322.22,"3,149,770,000"
"Oct 01, 1990",306.10,319.69,294.51,304.00,304.00,"3,671,900,000"
"Sep 01, 1990",322.56,326.53,295.98,306.05,306.05,"2,687,280,000"
"Aug 01, 1990",356.15,357.35,306.18,322.56,322.56,"4,020,730,000"
"Jul 01, 1990",358.02,369.78,350.09,356.15,356.15,"3,373,540,000"
"Jun 01, 1990",361.26,368.78,351.23,358.02,358.02,"3,226,280,000"
"May 01, 1990",330.80,362.26,330.80,361.23,361.23,"3,596,680,000"
"Apr 01, 1990",339.94,347.30,327.76,330.80,330.80,"2,801,220,000"
"Mar 01, 1990",331.89,344.49,331.08,339.94,339.94,"3,283,280,000"
"Feb 01, 1990",329.08,336.09,322.10,331.89,331.89,"2,961,970,000"
"Jan 01, 1990",353.40,360.59,319.83,329.08,329.08,"3,793,250,000"
"Dec 01, 1989",346.01,354.10,339.63,353.40,353.40,"3,213,420,000"
"Nov 01, 1989",340.36,346.50,330.91,345.99,345.99,"3,032,160,000"
"Oct 01, 1989",349.15,360.44,327.12,340.36,340.36,"4,012,670,000"
"Sep 01, 1989",351.45,354.13,341.37,349.15,349.15,"3,035,020,000"
"Aug 01, 1989",346.08,352.73,339.00,351.45,351.45,"3,949,100,000"
"Jul 01, 1989",317.98,346.08,317.26,346.08,346.08,"3,249,030,000"
"Jun 01, 1989",320.51,329.19,314.38,317.98,317.98,"3,966,590,000"
"May 01, 1989",309.64,323.06,304.06,320.52,320.52,"3,747,320,000"
"Apr 01, 1989",294.87,310.45,294.35,309.64,309.64,"3,237,250,000"
"Mar 01, 1989",288.86,299.99,286.46,294.87,294.87,"3,504,530,000"
"Feb 01, 1989",297.47,300.57,286.26,288.86,288.86,"3,216,280,000"
"Jan 01, 1989",277.72,297.51,273.81,297.47,297.47,"3,532,220,000"
"Dec 01, 1988",273.68,280.45,270.47,277.72,277.72,"2,844,900,000"
"Nov 01, 1988",278.97,280.37,262.85,273.70,273.70,"2,822,820,000"
"Oct 01, 1988",271.89,283.95,268.84,278.97,278.97,"3,415,160,000"
"Sep 01, 1988",261.52,274.87,256.98,271.91,271.91,"3,059,450,000"
"Aug 01, 1988",272.03,274.20,256.53,261.52,261.52,"3,327,470,000"
"Jul 01, 1988",273.50,276.36,262.48,272.02,272.02,"3,338,470,000"
"Jun 01, 1988",262.16,276.88,262.10,273.50,273.50,"4,306,710,000"
"May 01, 1988",261.36,263.70,248.85,262.16,262.16,"3,231,370,000"
"Apr 01, 1988",258.89,272.05,254.71,261.33,261.33,"3,260,760,000"
"Mar 01, 1988",267.82,272.64,256.07,258.89,258.89,"4,052,970,000"
"Feb 01, 1988",257.05,267.82,247.82,267.82,267.82,"3,693,240,000"
"Jan 01, 1988",247.10,261.78,240.17,257.07,257.07,"3,494,700,000"
"Dec 01, 1987",230.32,253.35,221.24,247.08,247.08,"3,926,750,000"
"Nov 01, 1987",251.73,257.21,225.75,230.30,230.30,"3,589,530,000"
"Oct 01, 1987",321.83,328.94,216.46,251.79,251.79,"6,094,500,000"
"Sep 01, 1987",329.81,332.18,308.56,321.83,321.83,"3,723,200,000"
"Aug 01, 1987",318.62,337.89,314.51,329.80,329.80,"4,062,400,000"
"Jul 01, 1987",303.99,318.85,302.53,318.66,318.66,"3,966,400,000"
"Jun 01, 1987",290.12,310.27,286.93,304.00,304.00,"3,595,000,000"
"May 01, 1987",286.99,298.69,277.01,290.10,290.10,"3,417,700,000"
"Apr 01, 1987",291.59,303.65,275.67,288.36,288.36,"3,931,700,000"
"Mar 01, 1987",284.17,302.72,282.30,291.70,291.70,"3,965,100,000"
"Feb 01, 1987",274.08,287.55,273.16,284.20,284.20,"3,485,300,000"
"Jan 01, 1987",242.17,280.96,242.17,274.08,274.08,"4,040,880,000"
"Dec 01, 1986",249.22,254.87,241.28,242.17,242.17,"3,260,870,000"
"Nov 01, 1986",243.97,249.22,235.51,249.22,249.22,"2,940,830,000"
"Oct 01, 1986",231.32,244.51,231.32,243.98,243.98,"3,016,740,000"
"Sep 01, 1986",252.93,254.13,228.08,231.32,231.32,"3,166,300,000"
"Aug 01, 1986",236.12,254.24,231.92,252.93,252.93,"2,701,900,000"
"Jul 01, 1986",250.67,253.20,233.07,236.12,236.12,"3,029,900,000"
"Jun 01, 1986",246.04,251.81,238.23,250.84,250.84,"2,649,600,000"
"May 01, 1986",235.52,249.19,232.26,247.35,247.35,"2,680,240,000"
"Apr 01, 1986",238.90,245.47,226.30,235.52,235.52,"3,240,400,000"
"Mar 01, 1986",226.92,240.11,222.18,238.90,238.90,"3,214,600,000"
"Feb 01, 1986",211.78,227.92,210.82,226.92,226.92,"2,899,100,000"
"Jan 01, 1986",211.28,214.57,202.60,211.78,211.78,"2,879,010,000"
"Dec 01, 1985",202.17,213.08,200.10,211.28,211.28,"2,804,380,000"
"Nov 01, 1985",189.82,203.40,189.37,202.17,202.17,"2,445,370,000"
"Oct 01, 1985",182.06,190.15,181.16,189.82,189.82,"2,543,240,000"
"Sep 01, 1985",188.63,188.80,179.45,182.08,182.08,"1,860,160,000"
"Aug 01, 1985",190.92,192.17,186.10,188.63,188.63,"1,923,200,000"
"Jul 01, 1985",191.85,196.07,189.30,190.92,190.92,"2,463,070,000"
"Jun 01, 1985",189.55,191.85,185.03,191.85,191.85,"2,117,000,000"
"May 01, 1985",179.83,189.98,178.35,189.55,189.55,"2,350,340,000"
"Apr 01, 1985",180.66,183.61,177.86,179.83,179.83,"1,981,880,000"
"Mar 01, 1985",181.18,183.89,176.53,180.66,180.66,"2,153,090,000"
"Feb 01, 1985",179.63,183.95,177.75,181.18,181.18,"2,194,620,000"
"Jan 01, 1985",167.20,180.27,163.36,179.63,179.63,"2,673,710,000"
"Dec 01, 1984",163.58,169.03,161.54,167.24,167.24,"1,781,000,000"
"Nov 01, 1984",166.09,170.41,162.99,163.58,163.58,"1,757,280,000"
"Oct 01, 1984",166.10,169.62,160.02,166.09,166.09,"2,110,230,000"
"Sep 01, 1984",166.68,169.65,163.06,166.10,166.10,"1,768,660,000"
"Aug 01, 1984",150.66,168.80,150.66,166.68,166.68,"2,526,920,000"
"Jul 01, 1984",153.16,153.87,147.26,150.66,150.66,"1,662,200,000"
"Jun 01, 1984",150.55,155.64,148.53,153.18,153.18,"1,812,870,000"
"May 01, 1984",160.05,162.11,148.68,150.55,150.55,"1,939,550,000"
"Apr 01, 1984",159.18,160.69,154.12,160.05,160.05,"1,717,530,000"
"Mar 01, 1984",157.06,160.46,153.77,159.18,159.18,"1,854,920,000"
"Feb 01, 1984",163.41,164.00,152.13,157.06,157.06,"1,932,810,000"
"Jan 01, 1984",164.93,169.54,162.03,163.41,163.41,"2,215,660,000"
"Dec 01, 1983",166.37,166.77,161.58,164.93,164.93,"1,848,860,000"
"Nov 01, 1983",163.55,168.07,161.63,166.40,166.40,"1,814,610,000"
"Oct 01, 1983",165.99,172.65,162.86,163.55,163.55,"1,794,620,000"
"Sep 01, 1983",164.40,170.41,163.95,166.07,166.07,"1,739,810,000"
"Aug 01, 1983",162.34,165.91,158.50,164.40,164.40,"1,706,430,000"
"Jul 01, 1983",168.11,170.72,161.50,162.56,162.56,"1,590,170,000"
"Jun 01, 1983",162.38,171.60,160.80,167.64,167.64,"1,973,860,000"
"May 01, 1983",164.41,166.99,160.29,162.39,162.39,"1,953,130,000"
"Apr 01, 1983",152.92,164.43,150.17,164.43,164.43,"1,786,870,000"
"Mar 01, 1983",148.07,155.02,148.07,152.96,152.96,"1,901,920,000"
"Feb 01, 1983",145.29,150.88,141.90,148.06,148.06,"1,615,450,000"
"Jan 01, 1983",140.65,148.36,138.08,145.30,145.30,"1,857,600,000"
"Dec 01, 1982",138.56,143.68,134.79,140.64,140.64,"1,682,080,000"
"Nov 01, 1982",133.72,144.36,132.89,138.53,138.53,"1,857,040,000"
"Oct 01, 1982",120.40,140.40,120.15,133.72,133.72,"2,068,560,000"
"Sep 01, 1982",119.52,126.43,117.84,120.42,120.42,"1,548,040,000"
"Aug 01, 1982",107.71,120.26,102.20,119.51,119.51,"1,672,770,000"
"Jul 01, 1982",109.52,112.39,105.57,107.09,107.09,"1,145,190,000"
"Jun 01, 1982",111.97,112.48,107.01,109.61,109.61,"1,110,530,000"
"May 01, 1982",115.96,119.92,111.66,111.88,111.88,"1,026,460,000"
"Apr 01, 1982",111.96,119.33,111.48,116.44,116.44,"1,136,490,000"
"Mar 01, 1982",113.11,114.80,104.46,111.96,111.96,"1,268,690,000"
"Feb 01, 1982",119.81,119.81,110.03,113.11,113.11,"972,190,000"
"Jan 01, 1982",122.55,123.72,113.63,120.40,120.40,"968,340,000"
"Dec 01, 1981",126.35,127.32,121.04,122.55,122.55,"959,470,000"
"Nov 01, 1981",122.35,126.97,119.13,126.35,126.35,"987,920,000"
"Oct 01, 1981",116.18,123.28,115.00,121.89,121.89,"997,560,000"
"Sep 01, 1981",122.79,124.58,110.19,116.18,116.18,"959,140,000"
"Aug 01, 1981",130.92,135.18,122.29,122.79,122.79,"920,550,000"
"Jul 01, 1981",131.21,131.78,125.96,130.92,130.92,"953,970,000"
"Jun 01, 1981",132.59,135.67,128.77,131.21,131.21,"1,100,970,000"
"May 01, 1981",132.81,134.92,128.78,132.59,132.59,"905,430,000"
"Apr 01, 1981",136.00,137.72,131.58,132.81,132.81,"1,123,470,000"
"Mar 01, 1981",131.27,138.38,128.56,136.00,136.00,"1,174,530,000"
"Feb 01, 1981",129.48,132.02,124.66,131.27,131.27,"816,310,000"
"Jan 01, 1981",135.76,140.32,128.57,129.55,129.55,"955,520,000"
"Dec 01, 1980",140.52,140.66,125.32,135.76,135.76,"1,025,650,000"
"Nov 01, 1980",127.47,141.96,127.23,140.52,140.52,"988,110,000"
"Oct 01, 1980",125.46,135.88,124.66,127.47,127.47,"1,031,790,000"
"Sep 01, 1980",122.38,132.17,121.79,125.46,125.46,"1,057,710,000"
"Aug 01, 1980",121.67,127.78,119.42,122.38,122.38,"965,660,000"
"Jul 01, 1980",114.24,123.93,113.54,121.67,121.67,"1,021,770,000"
"Jun 01, 1980",111.24,117.98,109.77,114.24,114.24,"829,660,000"
"May 01, 1980",106.29,112.72,103.50,111.24,111.24,"764,920,000"
"Apr 01, 1980",102.09,106.79,98.95,106.29,106.29,"674,140,000"
"Mar 01, 1980",113.66,114.34,94.23,102.09,102.09,"876,450,000"
"Feb 01, 1980",114.16,120.22,111.33,113.66,113.66,"956,530,000"
"Jan 01, 1980",107.94,117.17,103.26,114.16,114.16,"1,158,240,000"
"Dec 01, 1979",106.16,110.33,105.07,107.94,107.94,"710,210,000"
"Nov 01, 1979",101.82,107.89,99.42,106.16,106.16,"653,650,000"
"Oct 01, 1979",109.19,112.16,99.06,101.82,101.82,"857,930,000"
"Sep 01, 1979",109.32,111.58,105.38,109.32,109.32,"713,940,000"
"Aug 01, 1979",103.81,109.84,103.14,109.32,109.32,"825,050,000"
"Jul 01, 1979",102.91,105.17,100.35,103.81,103.81,"680,740,000"
"Jun 01, 1979",99.08,103.67,98.57,102.91,102.91,"735,710,000"
"May 01, 1979",101.76,102.57,97.49,99.08,99.08,"623,740,000"
"Apr 01, 1979",101.56,103.95,100.14,101.76,101.76,"620,650,000"
"Mar 01, 1979",96.28,103.31,95.98,101.59,101.59,"649,800,000"
"Feb 01, 1979",99.93,100.52,95.38,96.28,96.28,"475,710,000"
"Jan 01, 1979",96.11,102.59,95.22,99.93,99.93,"615,730,000"
"Dec 01, 1978",95.01,98.58,92.64,96.11,96.11,"492,440,000"
"Nov 01, 1978",94.13,97.41,91.77,94.70,94.70,"514,610,000"
"Oct 01, 1978",102.54,106.23,91.65,93.15,93.15,"682,340,000"
"Sep 01, 1978",103.29,108.05,100.66,102.54,102.54,"672,290,000"
"Aug 01, 1978",100.68,106.27,99.95,103.29,103.29,"864,950,000"
"Jul 01, 1978",95.53,101.18,93.59,100.68,100.68,"541,490,000"
"Jun 01, 1978",97.24,101.84,93.99,95.53,95.53,"666,290,000"
"May 01, 1978",96.83,100.32,94.57,97.24,97.24,"775,750,000"
"Apr 01, 1978",89.20,97.91,88.07,96.83,96.83,"695,600,000"
"Mar 01, 1978",87.04,91.35,86.45,89.21,89.21,"497,580,000"
"Feb 01, 1978",89.25,91.32,86.58,87.04,87.04,"368,600,000"
"Jan 01, 1978",95.10,95.15,88.02,89.25,89.25,"428,140,000"
"Dec 01, 1977",94.83,95.67,91.76,95.10,95.10,"450,970,000"
"Nov 01, 1977",92.19,97.11,90.01,94.83,94.83,"494,680,000"
"Oct 01, 1977",96.53,97.27,90.20,92.34,92.34,"413,470,000"
"Sep 01, 1977",96.77,98.43,94.44,96.53,96.53,"383,670,000"
"Aug 01, 1977",98.85,99.84,95.04,96.77,96.77,"433,650,000"
"Jul 01, 1977",100.48,102.57,97.71,98.85,98.85,"452,480,000"
"Jun 01, 1977",96.12,101.65,95.89,100.48,100.48,"485,150,000"
"May 01, 1977",98.44,100.93,95.52,96.12,96.12,"425,820,000"
"Apr 01, 1977",98.42,102.07,96.53,98.44,98.44,"403,060,000"
"Mar 01, 1977",99.82,102.70,97.80,98.42,98.42,"434,690,000"
"Feb 01, 1977",102.03,103.32,98.82,99.82,99.82,"398,440,000"
"Jan 01, 1977",107.46,107.97,100.91,102.03,102.03,"501,620,000"
"Dec 01, 1976",102.10,107.82,101.62,107.46,107.46,"534,550,000"
"Nov 01, 1976",102.90,103.78,98.18,102.10,102.10,"381,020,000"
"Oct 01, 1976",105.24,105.75,99.21,102.90,102.90,"361,390,000"
"Sep 01, 1976",102.91,108.72,102.60,105.24,105.24,"414,750,000"
"Aug 01, 1976",103.44,105.41,100.43,102.91,102.91,"346,680,000"
"Jul 01, 1976",104.28,106.78,102.31,103.44,103.44,"393,760,000"
"Jun 01, 1976",100.18,105.07,97.97,104.28,104.28,"417,230,000"
"May 01, 1976",101.64,103.99,98.26,100.18,100.18,"355,910,000"
"Apr 01, 1976",102.77,104.63,99.57,101.64,101.64,"392,260,000"
"Mar 01, 1976",99.71,104.39,98.23,102.77,102.77,"529,600,000"
"Feb 01, 1976",100.86,103.07,98.50,99.71,99.71,"596,130,000"
"Jan 01, 1976",90.19,101.99,89.81,100.86,100.86,"635,830,000"
"Dec 01, 1975",91.24,91.90,86.15,90.19,90.19,"348,970,000"
"Nov 01, 1975",89.04,92.33,87.63,91.24,91.24,"318,810,000"
"Oct 01, 1975",83.87,91.75,82.57,89.04,89.04,"365,540,000"
"Sep 01, 1975",86.88,87.42,81.57,83.87,83.87,"275,120,000"
"Aug 01, 1975",88.75,89.04,82.21,86.88,86.88,"281,470,000"
"Jul 01, 1975",95.19,96.58,87.68,88.75,88.75,"441,680,000"
"Jun 01, 1975",91.32,95.85,89.30,95.19,95.19,"447,000,000"
"May 01, 1975",87.30,93.51,86.94,91.15,91.15,"457,490,000"
"Apr 01, 1975",83.36,88.79,79.66,87.30,87.30,"451,350,000"
"Mar 01, 1975",81.59,87.08,80.08,83.36,83.36,"453,610,000"
"Feb 01, 1975",76.98,83.56,76.00,81.59,81.59,"423,640,000"
"Jan 01, 1975",68.65,78.69,68.65,76.98,76.98,"432,550,000"
"Dec 01, 1974",69.80,69.80,64.13,68.56,68.56,"315,150,000"
"Nov 01, 1974",73.90,77.41,66.85,69.97,69.97,"286,790,000"
"Oct 01, 1974",63.54,75.90,60.96,73.90,73.90,"377,100,000"
"Sep 01, 1974",72.15,73.01,62.52,63.54,63.54,"280,050,000"
"Aug 01, 1974",79.31,83.53,69.37,72.15,72.15,"280,100,000"
"Jul 01, 1974",86.00,86.89,78.96,79.31,79.31,"274,090,000"
"Jun 01, 1974",87.28,93.76,85.13,86.00,86.00,"245,340,000"
"May 01, 1974",90.31,93.59,85.87,87.28,87.28,"275,150,000"
"Apr 01, 1974",93.98,95.42,88.62,90.31,90.31,"254,270,000"
"Mar 01, 1974",96.22,101.05,93.44,93.98,93.98,"309,600,000"
"Feb 01, 1974",96.57,97.43,89.53,96.22,96.22,"256,810,000"
"Jan 01, 1974",97.55,100.94,91.62,96.57,96.57,"363,150,000"
"Dec 01, 1973",95.83,99.09,91.05,97.55,97.55,"384,380,000"
"Nov 01, 1973",108.29,109.20,94.88,95.96,95.96,"399,900,000"
"Oct 01, 1973",108.43,112.82,107.08,108.29,108.29,"422,900,000"
"Sep 01, 1973",104.25,110.45,102.13,108.43,108.43,"329,070,000"
"Aug 01, 1973",108.17,108.17,99.74,104.25,104.25,"274,460,000"
"Jul 01, 1973",104.10,111.04,100.44,108.22,108.22,"307,780,000"
"Jun 01, 1973",104.95,109.52,101.45,104.26,104.26,"268,700,000"
"May 01, 1973",106.97,112.25,101.36,104.95,104.95,"337,260,000"
"Apr 01, 1973",111.52,113.65,105.44,106.97,106.97,"277,990,000"
"Mar 01, 1973",111.68,115.61,107.41,111.52,111.52,"343,400,000"
"Feb 01, 1973",116.03,118.98,109.80,111.68,111.68,"318,190,000"
"Jan 01, 1973",118.06,121.74,114.97,116.03,116.03,"393,750,000"
"Dec 01, 1972",116.67,119.79,114.63,118.05,118.05,"344,730,000"
"Nov 01, 1972",111.58,117.91,111.32,116.67,116.67,"405,570,000"
"Oct 01, 1972",110.55,112.26,106.27,111.58,111.58,"317,300,000"
"Sep 01, 1972",111.09,112.12,107.35,110.55,110.55,"246,190,000"
"Aug 01, 1972",107.39,113.45,107.06,111.09,111.09,"356,930,000"
"Jul 01, 1972",107.14,110.27,104.43,107.39,107.39,"288,900,000"
"Jun 01, 1972",109.53,110.51,105.94,107.14,107.14,"314,510,000"
"May 01, 1972",107.67,111.48,103.83,109.53,109.53,"335,850,000"
"Apr 01, 1972",107.20,111.11,106.18,107.67,107.67,"367,990,000"
"Mar 01, 1972",106.57,109.75,105.86,107.20,107.20,"403,650,000"
"Feb 01, 1972",103.94,107.16,103.10,106.57,106.57,"376,260,000"
"Jan 01, 1972",102.09,105.00,100.87,103.94,103.94,"379,490,000"
"Dec 01, 1971",93.99,102.21,93.95,102.09,102.09,"377,680,000"
"Nov 01, 1971",94.23,96.08,89.34,93.99,93.99,"276,410,000"
"Oct 01, 1971",98.34,100.96,92.96,94.23,94.23,"280,080,000"
"Sep 01, 1971",99.03,102.25,96.97,98.34,98.34,"252,720,000"
"Aug 01, 1971",95.58,101.51,92.81,99.03,99.03,"320,520,000"
"Jul 01, 1971",99.16,101.52,95.08,95.58,95.58,"265,240,000"
"Jun 01, 1971",99.63,102.07,96.92,98.70,98.70,"303,590,000"
"May 01, 1971",103.95,104.42,98.68,99.63,99.63,"307,360,000"
"Apr 01, 1971",100.31,105.60,99.63,103.95,103.95,"401,580,000"
"Mar 01, 1971",96.75,102.03,96.11,100.31,100.31,"389,880,000"
"Feb 01, 1971",95.88,99.59,94.92,96.75,96.75,"371,190,000"
"Jan 01, 1971",92.15,96.49,90.64,95.88,95.88,"348,490,000"
"Dec 01, 1970",87.20,92.99,86.11,92.15,92.15,"335,240,000"
"Nov 01, 1970",83.25,87.60,82.23,87.20,87.20,"230,290,000"
"Oct 01, 1970",84.30,87.75,82.29,83.25,83.25,"261,370,000"
"Sep 01, 1970",81.52,84.99,79.95,84.30,84.30,"303,290,000"
"Aug 01, 1970",78.05,82.47,74.13,81.52,81.52,"218,690,000"
"Jul 01, 1970",72.72,79.03,70.69,78.05,78.05,"227,740,000"
"Jun 01, 1970",76.55,79.96,72.25,72.72,72.72,"226,420,000"
"May 01, 1970",81.52,82.32,68.61,76.55,76.55,"258,220,000"
"Apr 01, 1970",89.63,90.70,79.31,81.52,81.52,"223,120,000"
"Mar 01, 1970",89.50,91.07,86.19,89.63,89.63,"212,880,000"
"Feb 01, 1970",85.02,90.33,84.64,89.50,89.50,"228,380,000"
"Jan 01, 1970",92.06,94.25,84.42,85.02,85.02,"221,090,000"
"Dec 01, 1969",93.81,94.47,88.62,92.06,92.06,"272,350,000"
"Nov 01, 1969",97.12,99.23,92.24,93.81,93.81,"213,600,000"
"Oct 01, 1969",93.12,98.83,91.66,97.12,97.12,"310,110,000"
"Sep 01, 1969",95.51,96.62,91.77,93.12,93.12,"219,150,000"
"Aug 01, 1969",91.92,96.43,91.48,95.51,95.51,"201,680,000"
"Jul 01, 1969",97.71,100.33,88.04,91.83,91.83,"228,250,000"
"Jun 01, 1969",103.46,103.75,95.21,97.71,97.71,"235,130,000"
"May 01, 1969",103.69,106.74,102.29,103.46,103.46,"256,580,000"
"Apr 01, 1969",101.51,104.56,99.08,103.69,103.69,"236,930,000"
"Mar 01, 1969",98.13,102.35,97.06,101.51,101.51,"199,110,000"
"Feb 01, 1969",103.01,104.61,97.36,98.13,98.13,"207,490,000"
"Jan 01, 1969",103.86,104.87,96.63,103.01,103.01,"266,600,000"
"Dec 01, 1968",108.37,109.37,102.98,103.86,103.86,"267,480,000"
"Nov 01, 1968",103.41,109.09,101.85,108.37,108.37,"251,850,000"
"Oct 01, 1968",102.67,105.78,101.80,103.41,103.41,"272,200,000"
"Sep 01, 1968",98.86,103.63,98.31,102.67,102.67,"228,300,000"
"Aug 01, 1968",97.74,99.67,95.79,98.86,98.86,"193,970,000"
"Jul 01, 1968",99.58,103.67,96.84,97.74,97.74,"242,450,000"
"Jun 01, 1968",98.72,102.84,98.72,99.58,99.58,"257,290,000"
"May 01, 1968",97.46,100.19,95.80,98.68,98.68,"291,980,000"
"Apr 01, 1968",91.11,98.61,91.11,97.46,97.46,"295,420,000"
"Mar 01, 1968",89.36,91.09,86.99,90.20,90.20,"192,610,000"
"Feb 01, 1968",92.24,93.44,86.73,89.36,89.36,"174,380,000"
"Jan 01, 1968",96.47,97.84,91.27,92.24,92.24,"262,770,000"
"Dec 01, 1967",94.00,96.90,93.41,96.47,96.47,"229,460,000"
"Nov 01, 1967",93.30,95.51,90.09,94.00,94.00,"211,430,000"
